Time (s),Main Avg Current (A),Main Avg Power (W),Main Avg Voltage (V)
55.2000,1.1525,4.8128,4.176
55.4000,1.249,5.2146,4.175
55.6000,1.066,4.4506,4.175
55.8000,1.173,4.8955,4.1735
56.0000,1.451,6.0666,4.181
56.2000,1.1645,4.8618,4.175
56.4000,1.175,4.9056,4.175
56.6000,1.26,5.2605,4.175
56.8000,1.2475,5.2083,4.175
57.0000,1.2605,5.2626,4.175
57.2000,1.2795,5.3419,4.175
57.4000,1.2255,5.1152,4.174
57.6000,1.018,4.2502,4.175
57.8000,1.0895,4.5448,4.1715
58.0000,1.151,4.8054,4.175
58.2000,0.836,3.4853,4.169
58.4000,0.896,3.7386,4.1725
58.6000,1.1905,4.9715,4.176
58.8000,1.3445,5.6119,4.174
59.0000,0.8585,3.5821,4.1725
59.2000,1.507,6.297,4.1785
59.4000,1.2955,5.41,4.176
59.6000,1.3755,5.7558,4.1845
59.8000,1.2245,5.1123,4.175
60.0000,1.544,6.4447,4.174
60.2000,1.0765,4.4965,4.177
60.4000,1.293,5.3963,4.1735
60.6000,1.1895,4.9674,4.176
60.8000,1.181,4.9443,4.1865
61.0000,1.3115,5.4768,4.176
61.2000,1.3555,5.6606,4.176
61.4000,1.439,6.0057,4.1735
61.6000,1.609,6.7176,4.175
61.8000,1.499,6.2583,4.175
62.0000,1.149,4.8011,4.1785
62.2000,0.898,3.7415,4.1665
62.4000,1.495,6.2498,4.1805
62.6000,1.408,5.8784,4.175
62.8000,1.2975,5.4171,4.175
63.0000,1.569,6.5521,4.176
63.2000,1.1015,4.5988,4.175
63.4000,1.2805,5.3448,4.174
63.6000,1.1115,4.6455,4.1795
63.8000,1.256,5.2513,4.181
64.0000,1.2505,5.2208,4.175
64.2000,1.342,5.6055,4.177
64.4000,1.3715,5.726,4.175
64.6000,1.1345,4.7377,4.176
64.8000,1.372,5.7267,4.174
65.0000,1.4,5.845,4.175
65.2000,1.253,5.23,4.174
65.4000,1.185,4.9474,4.175
65.6000,0.891,3.7199,4.175
65.8000,1.153,4.8138,4.175
66.0000,1.3575,5.6662,4.174
