Time (s),Main Avg Current (A),Main Avg Power (W),Main Avg Voltage (V)
66.4000,0.641,2.6778,4.1775
66.6000,0.709,2.9608,4.176
66.8000,0.718,2.9991,4.177
67.0000,0.76,3.173,4.175
67.2000,0.7625,3.1869,4.1795
67.4000,0.667,2.7854,4.176
67.6000,0.756,3.1597,4.1795
67.8000,0.7355,3.0714,4.176
68.0000,0.8005,3.3437,4.177
68.2000,0.8315,3.4761,4.1805
68.4000,0.7925,3.3095,4.176
68.6000,0.806,3.3687,4.1795
68.8000,0.76,3.1719,4.1735
69.0000,0.7035,2.9396,4.1785
69.2000,0.8025,3.3512,4.176
69.4000,0.741,3.0929,4.174
69.6000,0.7775,3.2461,4.175
69.8000,0.8025,3.352,4.177
70.0000,0.7165,2.9928,4.177
70.2000,0.777,3.244,4.175
70.4000,0.7185,3.0023,4.1785
70.6000,0.76,3.1764,4.1795
70.8000,0.809,3.3812,4.1795
71.0000,0.771,3.2197,4.176
71.2000,0.8115,3.3896,4.177
71.4000,0.76,3.1757,4.1785
71.6000,0.815,3.4055,4.1785
71.8000,0.7815,3.2635,4.176
72.0000,0.5485,2.2914,4.1775
72.2000,0.739,3.0861,4.176
72.4000,0.7865,3.2852,4.177
72.6000,0.731,3.0527,4.176
72.8000,0.71,2.9643,4.175
73.0000,0.753,3.1445,4.176
73.2000,0.7235,3.0206,4.175
73.4000,0.7,2.925,4.1785
73.6000,0.697,2.9124,4.1785
73.8000,0.806,3.3687,4.1795
74.0000,0.7935,3.3156,4.1785
74.2000,0.7345,3.0665,4.175
74.4000,0.7065,2.9514,4.1775
74.6000,0.7075,2.9545,4.176
74.8000,0.7635,3.1903,4.1785
75.0000,0.7675,3.2062,4.1775
75.2000,0.7775,3.248,4.1775
75.4000,0.723,3.0185,4.175
75.6000,0.793,3.3108,4.175
75.8000,0.7665,3.2028,4.1785
76.0000,0.7725,3.2279,4.1785
76.2000,0.7125,2.9779,4.1795
76.4000,0.777,3.2475,4.1795
76.6000,0.767,3.2038,4.177
76.8000,0.651,2.7215,4.1805
77.0000,0.7085,2.9605,4.1785
77.2000,0.759,3.1696,4.176
77.4000,0.754,3.1498,4.1775
77.6000,0.7985,3.3345,4.176
77.8000,0.728,3.0409,4.177
78.0000,0.676,2.8237,4.177
78.2000,0.6245,2.6095,4.1785
78.4000,0.6585,2.7522,4.1795
78.6000,0.7345,3.0698,4.1795
78.8000,0.8255,3.4522,4.182
79.0000,0.709,2.9608,4.176
79.2000,0.765,3.1981,4.1805
79.4000,0.7065,2.9503,4.176
79.6000,0.74,3.0913,4.1775
79.8000,0.7865,3.2872,4.1795
80.0000,0.691,2.8842,4.174
80.2000,0.6775,2.8309,4.1785
80.4000,0.71,2.9635,4.174
80.6000,0.787,3.2893,4.1795
80.8000,0.7585,3.1694,4.1785
81.0000,0.737,3.0777,4.176
81.2000,0.77,3.2174,4.1785
81.4000,0.7715,3.2245,4.1795
81.6000,0.7325,3.0582,4.175
81.8000,0.7975,3.3312,4.177
82.0000,0.6715,2.8052,4.1775
82.2000,0.725,3.0276,4.176
82.4000,0.7065,2.9503,4.176
82.6000,0.738,3.0845,4.1795
82.8000,0.748,3.1244,4.177
83.0000,0.743,3.1028,4.176
83.2000,0.735,3.0694,4.176
83.4000,0.6225,2.6011,4.1785
83.6000,0.7605,3.1785,4.1795
83.8000,0.7635,3.1865,4.1735
84.0000,0.8075,3.3758,4.1805
84.2000,0.719,3.0018,4.175
84.4000,0.7945,3.3186,4.177
84.6000,0.735,3.0679,4.174
84.8000,0.7905,3.3031,4.1785
85.0000,0.8065,3.3671,4.175
85.2000,0.7935,3.3156,4.1785
85.4000,0.7365,3.0767,4.1775
85.6000,0.8395,3.5049,4.175
85.8000,0.7655,3.1979,4.1775
86.0000,0.8025,3.354,4.1795
86.2000,0.764,3.1916,4.1775
86.4000,0.798,3.3336,4.1775
86.6000,0.7225,3.0164,4.175
86.8000,0.781,3.2642,4.1795
87.0000,0.751,3.1396,4.1805
87.2000,0.7395,3.0874,4.175
87.4000,0.7775,3.2468,4.176
87.6000,0.7805,3.2621,4.1795
87.8000,0.7775,3.2488,4.1785
88.0000,0.758,3.1662,4.177
88.2000,0.72,3.0078,4.1775
88.4000,0.762,3.1848,4.1795
88.6000,0.691,2.8863,4.177
88.8000,0.6795,2.8386,4.1775
89.0000,0.7605,3.1777,4.1785
89.2000,0.7375,3.0791,4.175
89.4000,0.693,2.8957,4.1785
89.6000,0.6915,2.8877,4.176
89.8000,0.745,3.113,4.1785
90.0000,0.7385,3.084,4.176
90.2000,0.737,3.0777,4.176
90.4000,0.6195,2.5901,4.181
90.6000,0.6875,2.871,4.176
90.8000,0.5715,2.388,4.1785
91.0000,0.753,3.1472,4.1795
91.2000,0.7095,2.9646,4.1785
91.4000,0.7325,3.0608,4.1785
91.6000,0.6975,2.9135,4.177
91.8000,0.7195,3.0079,4.1805
92.0000,0.5945,2.4826,4.176
92.2000,0.7145,2.9838,4.176
92.4000,0.7265,3.0364,4.1795
92.6000,0.742,3.0986,4.176
92.8000,0.767,3.2041,4.1775
93.0000,0.754,3.1506,4.1785
93.2000,0.71,2.9657,4.177
93.4000,0.753,3.1472,4.1795
93.6000,0.688,2.8731,4.176
